,State,Crop_Year,Crop,Annual_Rainfall,Yield
478,Tamil Nadu,2002,Maize,315.9,1.806956522
479,Tamil Nadu,2003,Maize,345.6,1.7856
480,Tamil Nadu,2004,Maize,1034.0,1.758846154
481,Tamil Nadu,2005,Maize,1364.1,0.0
482,Tamil Nadu,2006,Maize,927.9,4.483076923
483,Tamil Nadu,2007,Maize,1067.2,4.077307692
484,Tamil Nadu,2008,Maize,1201.9,5.226296296
485,Tamil Nadu,2009,Maize,928.5,4.798888889
486,Tamil Nadu,2010,Maize,1095.2,4.527857143
487,Tamil Nadu,2011,MaizeMaize,1853.0,12.443789172999999
488,Tamil Nadu,2012,Maize,706.8,3.498214286
489,Tamil Nadu,2013,MaizeMaize,1481.8,11.592835249
490,Tamil Nadu,2014,MaizeMaize,1822.6,16.044124669
491,Tamil Nadu,2015,MaizeMaize,2403.8,14.631655172
492,Tamil Nadu,2016,MaizeMaize,1824.8,6.337049808
493,Tamil Nadu,2017,MaizeMaize,1941.8,15.918785713999998
494,Tamil Nadu,2018,MaizeMaize,1972.4,14.609384615
495,Tamil Nadu,2019,MaizeMaize,1820.2,15.456494253
496,Telangana,2013,MaizeMaize,2697.4,9.314444444
497,Telangana,2014,MaizeMaize,1492.8,7.9288888889999996
498,Telangana,2015,MaizeMaize,1495.8,7.642222222
499,Telangana,2016,MaizeMaize,1885.2,9.966000000000001
500,Telangana,2017,MaizeMaize,1631.4,10.815666666
501,Telangana,2018,MaizeMaize,2700.6,9.982701613
502,Telangana,2019,MaizeMaize,2063.4,11.6934375
503,Tripura,1998,Maize,2472.9,0.7475
504,Tripura,1999,Maize,2147.4,0.8025
505,Tripura,2000,Maize,2437.5,1.0
506,Tripura,2001,Maize,2284.4,0.99
507,Tripura,2002,Maize,2579.8,0.9525
508,Tripura,2003,Maize,2487.9,0.9575
509,Tripura,2004,Maize,2706.3,1.0525
510,Tripura,2005,Maize,1765.9,0.9825
511,Tripura,2006,Maize,1764.3,0.9925
512,Tripura,2007,Maize,2831.8,0.995
513,Tripura,2008,Maize,1827.8,0.99
514,Tripura,2009,Maize,2004.2,1.0
515,Tripura,2010,Maize,2348.3,1.3325
516,Tripura,2011,Maize,2295.609091,1.3375
517,Tripura,2012,Maize,1882.2,1.3175
518,Tripura,2013,Maize,2043.5,1.29375
519,Tripura,2014,Maize,2015.7,1.30875
520,Tripura,2015,MaizeMaize,4668.8,2.8475
521,Tripura,2016,MaizeMaize,4950.6,2.94375
522,Tripura,2017,MaizeMaize,6653.6,2.9775
523,Tripura,2018,MaizeMaize,4338.2,3.43125
524,Tripura,2019,MaizeMaize,4505.6,3.83875
525,Uttar Pradesh,1997,MaizeMaize,947.8,3.076061508
526,Uttar Pradesh,1998,MaizeMaize,1486.8,1.9442566780000001
527,Uttar Pradesh,1999,MaizeMaize,1766.8,2.7582500970000003
528,Uttar Pradesh,2000,MaizeMaize,1748.8,3.141392778
529,Uttar Pradesh,2001,MaizeMaize,1699.8,3.136030855
530,Uttar Pradesh,2002,MaizeMaize,1328.0,2.170254872
531,Uttar Pradesh,2003,MaizeMaizeMaize,3226.7999999999997,4.007055556
532,Uttar Pradesh,2004,MaizeMaize,1408.0,6.077928571
533,Uttar Pradesh,2005,Maize,751.9,1.291940299
534,Uttar Pradesh,2006,MaizeMaizeMaize,1771.5,5.753970287
535,Uttar Pradesh,2007,MaizeMaizeMaize,2018.6999999999998,5.5710041409999995
536,Uttar Pradesh,2008,MaizeMaizeMaize,2674.8,5.518713732
537,Uttar Pradesh,2009,MaizeMaizeMaize,1757.3999999999999,5.925916666
538,Uttar Pradesh,2010,MaizeMaizeMaize,2227.8,5.879640643999999
539,Uttar Pradesh,2011,MaizeMaizeMaize,2332.2,5.572571533
540,Uttar Pradesh,2012,MaizeMaizeMaize,2238.8999999999996,6.655039738
541,Uttar Pradesh,2013,MaizeMaizeMaize,2985.6000000000004,7.100077193
542,Uttar Pradesh,2014,MaizeMaizeMaize,1849.1999999999998,5.922260796
543,Uttar Pradesh,2015,MaizeMaizeMaize,1790.1000000000001,5.654279023
544,Uttar Pradesh,2016,MaizeMaizeMaize,2895.8999999999996,6.263006174999999
545,Uttar Pradesh,2017,MaizeMaizeMaize,1956.3000000000002,7.1388119450000005
546,Uttar Pradesh,2018,MaizeMaizeMaize,2378.3999999999996,6.791128682
547,Uttar Pradesh,2019,MaizeMaizeMaize,2443.5,7.253243583
548,Uttarakhand,2000,MaizeMaize,2826.8,2.872692308
549,Uttarakhand,2001,MaizeMaize,3082.6,2.285384615
550,Uttarakhand,2002,MaizeMaize,3220.6,2.498076923
551,Uttarakhand,2003,MaizeMaize,3468.6,3.079487179
552,Uttarakhand,2004,MaizeMaize,2439.2,3.3984615380000003
553,Uttarakhand,2005,MaizeMaize,2706.6,3.129807692
554,Uttarakhand,2006,MaizeMaize,2357.8,2.765128205
555,Uttarakhand,2007,MaizeMaize,3848.6,2.8605128210000004
556,Uttarakhand,2008,MaizeMaize,2727.4,2.727692308
557,Uttarakhand,2009,MaizeMaize,1695.6,2.836153846
558,Uttarakhand,2010,MaizeMaize,2838.0,3.282820513
559,Uttarakhand,2011,MaizeMaize,3129.4,3.243333333
560,Uttarakhand,2012,MaizeMaize,2619.6,2.841025641
561,Uttarakhand,2013,MaizeMaize,3470.8,3.844807692
562,Uttarakhand,2014,MaizeMaize,2574.8,4.027307692
563,Uttarakhand,2015,MaizeMaize,2495.2,2.913076923
564,Uttarakhand,2016,MaizeMaize,3161.8,3.2750000000000004
565,Uttarakhand,2017,MaizeMaize,2951.6,3.283461538
566,Uttarakhand,2018,MaizeMaize,2746.0,3.426
567,Uttarakhand,2019,MaizeMaize,2757.8,3.406923077
568,Uttarakhand,2020,MaizeMaize,2627.895652,4.098076923
569,West Bengal,1997,Maize,1852.9,2.658461538
570,West Bengal,1998,Maize,2152.5,2.634
571,West Bengal,1999,Maize,2318.1,1.941538462
572,West Bengal,2000,Maize,1907.7,2.568571429
573,West Bengal,2001,Maize,1556.6,2.314285714
574,West Bengal,2002,Maize,1629.1,1.895384615
575,West Bengal,2003,Maize,1526.7,2.133333333
576,West Bengal,2004,Maize,1612.9,2.584375
577,West Bengal,2005,Maize,1650.1,2.601764706
578,West Bengal,2006,Maize,1631.4,2.723125
579,West Bengal,2007,MaizeMaizeMaize,6022.5,7.9157486630000005
580,West Bengal,2008,MaizeMaizeMaize,4680.299999999999,8.329893048
581,West Bengal,2009,MaizeMaizeMaize,3951.6000000000004,8.485080214
582,West Bengal,2010,MaizeMaizeMaize,3288.0,8.571921021
583,West Bengal,2011,MaizeMaizeMaize,5059.5,8.24010101
584,West Bengal,2012,MaizeMaizeMaize,4698.0,8.776055556
585,West Bengal,2013,MaizeMaizeMaize,5819.700000000001,9.285833333
586,West Bengal,2014,MaizeMaizeMaize,4450.5,9.943333333
587,West Bengal,2015,MaizeMaizeMaize,5151.0,9.521752136
588,West Bengal,2016,MaizeMaizeMaize,5387.4,10.003333333
589,West Bengal,2017,MaizeMaizeMaize,5490.0,10.403348372
590,West Bengal,2018,MaizeMaizeMaize,6037.799999999999,11.299047619
591,West Bengal,2019,MaizeMaizeMaize,5200.200000000001,11.233235294
